date,bank,rate,value
2023-12-01,commercial,wafdr_12mo,2.7121749792840903
2024-01-01,commercial,fdr_1mo,2.6592304347826086
2024-01-01,commercial,fdr_9mo,2.8658333333333332
2024-01-01,commercial,wafdr_3mo,2.59711503274279
2024-01-01,investment,fdr_6mo,3.7272714285714286
2024-01-01,commercial,wablr,6.752907225630121
2024-01-01,commercial,wafdr_6mo,2.645926956396284
2024-01-01,commercial,wafdr_12mo,2.7043872474769466
2024-01-01,commercial,blr,6.682608695652175
2024-01-01,commercial,br,3.7127777777777786
2024-01-01,commercial,fdr_3mo,2.6870833333333337
2024-01-01,investment,fdr_3mo,3.6114285714285717
2024-01-01,commercial,fdr_12mo,2.856521739130435
2024-01-01,commercial,walr,5.123181409923617
2024-01-01,commercial,wafdr_9mo,2.6525779042879782
2024-01-01,investment,alr,6.899166666666667
2024-01-01,commercial,alr,5.398704
2024-01-01,commercial,fdr_6mo,2.7479166666666663
2024-01-01,commercial,wabr,3.66590377480451
2024-01-01,investment,fdr_12mo,3.65
2024-01-01,commercial,wafdr_1mo,2.5075063791139125
2024-01-01,investment,fdr_1mo,3.1986999999999997
2024-01-01,commercial,wasr,0.430008512442907
2024-01-01,commercial,sr,0.9302300000000001
2024-01-01,investment,fdr_9mo,3.7916666666666674
2024-02-01,commercial,fdr_1mo,2.6247826086956523
2024-02-01,investment,fdr_3mo,3.585857142857143
2024-02-01,investment,fdr_6mo,3.5455
2024-02-01,commercial,fdr_9mo,2.8575
2024-02-01,commercial,wafdr_3mo,2.587527090006333
2024-02-01,commercial,wablr,6.752687413640319
2024-02-01,commercial,wafdr_6mo,2.621990209535316
2024-02-01,commercial,blr,6.682608695652175
2024-02-01,commercial,fdr_3mo,2.686666666666667
2024-02-01,commercial,br,3.7127777777777786
2024-02-01,commercial,alr,5.3446479999999985
2024-02-01,commercial,walr,5.1422214141059195
2024-02-01,commercial,fdr_12mo,2.847826086956522
2024-02-01,commercial,wafdr_9mo,2.6116546578228648
2024-02-01,investment,alr,6.898422222222222
2024-02-01,commercial,fdr_6mo,2.7304166666666663
2024-02-01,investment,fdr_9mo,3.6670000000000003
2024-02-01,commercial,wasr,0.43422882050125644
2024-02-01,commercial,wabr,3.665585236854824
2024-02-01,commercial,wafdr_12mo,2.6682206336378873
2024-02-01,investment,fdr_12mo,3.6666666666666665
2024-02-01,commercial,wafdr_1mo,2.456188256451801
2024-02-01,investment,fdr_1mo,3.1820714285714287
2024-02-01,commercial,sr,0.9345650000000001
2024-03-01,commercial,fdr_1mo,2.5804347826086955
2024-03-01,commercial,sr,0.9361500000000001
2024-03-01,commercial,fdr_9mo,2.8533333333333335
2024-03-01,commercial,wablr,6.752606382965117
2024-03-01,commercial,wafdr_3mo,2.577459883783324
2024-03-01,investment,fdr_6mo,3.8618857142857146
2024-03-01,commercial,blr,6.682608695652175
2024-03-01,commercial,wafdr_6mo,2.6199655933101416
2024-03-01,commercial,alr,5.3725
2024-03-01,commercial,wafdr_12mo,2.6670491440737387
2024-03-01,commercial,fdr_3mo,2.693333333333334
2024-03-01,investment,fdr_9mo,3.7350500000000006
2024-03-01,commercial,br,3.7127777777777786
2024-03-01,commercial,fdr_12mo,2.847826086956522
2024-03-01,investment,alr,6.949211111111111
2024-03-01,commercial,walr,5.1213932715681185
2024-03-01,commercial,wafdr_9mo,2.6075048127686062
2024-03-01,investment,fdr_3mo,3.4484857142857144
2024-03-01,commercial,fdr_6mo,2.770416666666666
2024-03-01,commercial,wafdr_1mo,2.476053410000035
2024-03-01,commercial,wasr,0.4438478855424922
2024-03-01,commercial,wabr,3.6650235235912407
2024-03-01,investment,fdr_12mo,3.6999999999999997
2024-03-01,investment,fdr_1mo,3.298042857142857
2024-04-01,commercial,fdr_1mo,2.6630434782608696
2024-04-01,commercial,fdr_9mo,2.8366666666666664
2024-04-01,commercial,sr,0.9364900000000003
2024-04-01,investment,fdr_6mo,3.5946428571428575
2024-04-01,commercial,wablr,6.752727868286563
2024-04-01,commercial,wafdr_6mo,2.5966971452960803
2024-04-01,commercial,blr,6.682608695652175
2024-04-01,commercial,wafdr_12mo,2.6377545963668423
2024-04-01,commercial,alr,5.356512
2024-04-01,investment,fdr_9mo,3.6488333333333336
2024-04-01,commercial,fdr_3mo,2.6787500000000004
2024-04-01,commercial,br,3.7127777777777786
2024-04-01,commercial,fdr_12mo,2.8282608695652174
2024-04-01,commercial,wafdr_9mo,2.6073621844119534
2024-04-01,commercial,walr,5.130786215355777
2024-04-01,investment,fdr_3mo,3.517871428571428
2024-04-01,investment,alr,6.895511111111111
2024-04-01,commercial,fdr_6mo,2.7537499999999997
2024-04-01,commercial,wafdr_3mo,2.5575813161282546
2024-04-01,commercial,wasr,0.43489928298885094
2024-04-01,commercial,wabr,3.664489471219848
2024-04-01,commercial,wafdr_1mo,2.44135158172042
2024-04-01,investment,fdr_1mo,3.2680857142857143
2024-04-01,investment,fdr_12mo,3.6999999999999997
2024-05-01,investment,fdr_12mo,3.658333333333333
2024-05-01,commercial,fdr_1mo,2.6456521739130436
2024-05-01,commercial,sr,0.9393750000000001
2024-05-01,commercial,fdr_9mo,2.828333333333333
2024-05-01,investment,fdr_6mo,3.5141714285714287
2024-05-01,investment,fdr_9mo,3.625
2024-05-01,commercial,wablr,6.752745192125758
2024-05-01,commercial,wafdr_6mo,2.5475818168020457
2024-05-01,commercial,blr,6.682608695652175
2024-05-01,commercial,wafdr_12mo,2.5989981363006045
2024-05-01,commercial,br,3.7127777777777786
2024-05-01,commercial,fdr_3mo,2.6775
2024-05-01,commercial,fdr_12mo,2.819565217391304
2024-05-01,commercial,alr,5.35006
2024-05-01,commercial,wafdr_3mo,2.5150483264597896
2024-05-01,commercial,walr,5.129039268094743
2024-05-01,commercial,wafdr_9mo,2.569750640405782
2024-05-01,investment,fdr_3mo,3.7399571428571434
2024-05-01,investment,alr,6.912922222222222
2024-05-01,commercial,fdr_6mo,2.7433333333333327
2024-05-01,commercial,wabr,3.663817853525528
2024-05-01,commercial,wasr,0.42600688307678114
2024-05-01,commercial,wafdr_1mo,2.3930238956025485
2024-05-01,investment,fdr_1mo,3.272042857142857
2024-06-01,commercial,wafdr_1mo,2.371493806156995
2024-06-01,investment,fdr_1mo,3.2711285714285716
2024-06-01,investment,fdr_9mo,3.7687600000000003
2024-06-01,investment,fdr_12mo,3.65
2024-06-01,investment,alr,6.932166666666667
2024-06-01,commercial,fdr_1mo,2.5049999999999994
2024-06-01,commercial,wafdr_12mo,2.5771823376937264
2024-06-01,commercial,fdr_9mo,2.8078260869565215
2024-06-01,commercial,sr,0.8809473684210526
2024-06-01,commercial,wablr,6.7521292481851845
2024-06-01,investment,fdr_6mo,3.567657142857143
2024-06-01,commercial,wafdr_6mo,2.53936044239222
2024-06-01,commercial,blr,6.681818181818182
2024-06-01,commercial,fdr_3mo,2.6743478260869566
2024-06-01,commercial,br,3.7127777777777786
2024-06-01,commercial,alr,5.324119999999999
2024-06-01,commercial,walr,5.118810819694258
2024-06-01,commercial,wafdr_3mo,2.507148497450934
2024-06-01,commercial,fdr_12mo,2.7931818181818184
2024-06-01,investment,fdr_3mo,3.469985714285715
2024-06-01,commercial,wafdr_9mo,2.566423348435022
2024-06-01,commercial,fdr_6mo,2.799565217391304
2024-06-01,commercial,wabr,3.663051741316544
2024-06-01,commercial,wasr,0.44002735983536373
2024-07-01,investment,fdr_1mo,3.286985714285714
2024-07-01,commercial,wafdr_1mo,2.387220298800821
2024-07-01,investment,fdr_9mo,3.6900000000000004
2024-07-01,investment,fdr_12mo,3.6833333333333336
2024-07-01,commercial,fdr_1mo,2.515809090909091
2024-07-01,commercial,wafdr_3mo,2.4965751106490663
2024-07-01,commercial,sr,0.871921052631579
2024-07-01,investment,fdr_6mo,3.855242857142857
2024-07-01,commercial,fdr_9mo,2.8017391304347825
2024-07-01,commercial,wafdr_12mo,2.5740297113889765
2024-07-01,commercial,wablr,6.751026527858926
2024-07-01,commercial,wafdr_6mo,2.5349182022154864
2024-07-01,commercial,fdr_3mo,2.626521739130435
2024-07-01,commercial,br,3.7127777777777786
2024-07-01,commercial,alr,5.303164000000001
2024-07-01,commercial,walr,5.118870911206562
2024-07-01,commercial,fdr_12mo,2.788636363636364
2024-07-01,commercial,wafdr_9mo,2.562632101174421
2024-07-01,investment,fdr_3mo,3.4731285714285716
2024-07-01,commercial,fdr_6mo,2.7191304347826084
2024-07-01,investment,alr,6.903933333333333
2024-07-01,commercial,wabr,3.6622657508571326
2024-07-01,commercial,blr,6.681818181818182
2024-07-01,commercial,wasr,0.4321929271156424
2024-08-01,investment,fdr_1mo,3.2465714285714284
2024-08-01,commercial,wafdr_1mo,2.380857703312415
2024-08-01,investment,fdr_12mo,3.6166666666666667
2024-08-01,investment,alr,6.9207888888888895
2024-08-01,investment,fdr_9mo,3.6971200000000004
2024-08-01,commercial,wafdr_3mo,2.490103838466518
2024-08-01,commercial,fdr_1mo,2.5295454545454543
2024-08-01,commercial,sr,0.8631526315789475
2024-08-01,commercial,blr,6.681818181818183
2024-08-01,commercial,wablr,6.751013311157994
2024-08-01,investment,fdr_6mo,3.610071428571428
2024-08-01,commercial,fdr_9mo,2.716086956521739
2024-08-01,commercial,wafdr_6mo,2.528170133818607
2024-08-01,investment,fdr_3mo,3.5563000000000002
2024-08-01,commercial,br,3.7127777777777786
2024-08-01,commercial,fdr_3mo,2.634782608695652
2024-08-01,commercial,walr,5.107775960908156
2024-08-01,commercial,alr,5.2620960000000006
2024-08-01,commercial,fdr_12mo,2.7840909090909096
2024-08-01,commercial,wafdr_9mo,2.5648276684767968
2024-08-01,commercial,wafdr_12mo,2.5705406268413773
2024-08-01,commercial,fdr_6mo,2.712608695652174
2024-08-01,commercial,wabr,3.6615803519605747
2024-08-01,commercial,wasr,0.4171923703919549
2024-09-01,commercial,fdr_6mo,2.7469565217391305
2024-09-01,commercial,wabr,3.660871274637558
2024-09-01,investment,fdr_1mo,3.2168142857142854
2024-09-01,commercial,wafdr_1mo,2.349261527440481
2024-09-01,commercial,wasr,0.4144061445791053
2024-09-01,commercial,wafdr_3mo,2.473136513489752
2024-09-01,investment,fdr_9mo,3.70414
2024-09-01,investment,fdr_12mo,3.62
2024-09-01,commercial,fdr_1mo,2.5156181818181818
2024-09-01,commercial,sr,0.8536631578947368
2024-09-01,commercial,wablr,6.751849124483499
2024-09-01,commercial,blr,6.681818181818183
2024-09-01,investment,fdr_6mo,3.621142857142857
2024-09-01,commercial,fdr_9mo,2.7008695652173915
2024-09-01,commercial,wafdr_6mo,2.5190793947792685
2024-09-01,investment,fdr_3mo,3.8168714285714285
2024-09-01,commercial,fdr_3mo,2.6308695652173917
2024-09-01,commercial,alr,5.23058
2024-09-01,commercial,br,3.7127777777777786
2024-09-01,commercial,walr,5.0936860120448095
2024-09-01,commercial,fdr_12mo,2.7681818181818185
2024-09-01,commercial,wafdr_12mo,2.555877751042727
2024-09-01,commercial,wafdr_9mo,2.5610610251236166
2024-09-01,investment,alr,6.995211111111111
2024-10-01,commercial,fdr_1mo,2.4855545454545456
2024-10-01,commercial,fdr_12mo,2.7454545454545456
2024-10-01,commercial,wafdr_9mo,2.5200346385208983
2024-10-01,commercial,wabr,3.659954391535264
2024-10-01,commercial,wafdr_3mo,2.435705686319589
2024-10-01,commercial,walr,5.071386339099391
2024-10-01,investment,fdr_1mo,3.2432857142857143
2024-10-01,commercial,blr,6.681818181818183
2024-10-01,commercial,fdr_6mo,2.6843478260869564
2024-10-01,commercial,wafdr_1mo,2.280314335484016
2024-10-01,commercial,sr,0.8669105263157895
2024-10-01,commercial,alr,5.204940000000001
2024-10-01,commercial,wablr,6.751447574667394
2024-10-01,investment,alr,6.775255555555557
2024-10-01,commercial,wasr,0.42409268535929234
2024-10-01,investment,fdr_9mo,3.775
2024-10-01,commercial,fdr_9mo,2.683478260869565
2024-10-01,commercial,br,3.7127777777777786
2024-10-01,commercial,wafdr_6mo,2.49364446802968
2024-10-01,investment,fdr_3mo,3.591771428571429
2024-10-01,investment,fdr_6mo,3.5969
2024-10-01,commercial,wafdr_12mo,2.5289163565386508
2024-10-01,commercial,fdr_3mo,2.586956521739131
2024-10-01,investment,fdr_12mo,3.55
2024-11-01,commercial,fdr_1mo,2.5463045454545457
2024-11-01,commercial,fdr_3mo,2.5817391304347828
2024-11-01,commercial,fdr_12mo,2.7454545454545456
2024-11-01,commercial,wafdr_9mo,2.5129739461154297
2024-11-01,commercial,wabr,3.6594719362620567
2024-11-01,commercial,wafdr_3mo,2.439454112528094
2024-11-01,commercial,walr,5.073039087099612
2024-11-01,investment,fdr_9mo,3.8280000000000003
2024-11-01,commercial,fdr_6mo,2.6843478260869564
2024-11-01,investment,fdr_1mo,3.2407
2024-11-01,commercial,wafdr_1mo,2.266988443073319
2024-11-01,commercial,sr,0.8805894736842104
2024-11-01,commercial,blr,6.681818181818181
2024-11-01,commercial,wablr,6.751809134054566
2024-11-01,investment,alr,6.7458
2024-11-01,commercial,fdr_9mo,2.6791304347826084
2024-11-01,commercial,br,3.7127777777777786
2024-11-01,commercial,alr,5.133883999999999
2024-11-01,commercial,wafdr_6mo,2.496144185640978
2024-11-01,investment,fdr_6mo,3.556557142857143
2024-11-01,commercial,wafdr_12mo,2.5277284651099268
2024-11-01,commercial,wasr,0.43486559819106557
2024-11-01,investment,fdr_3mo,3.496557142857143
2024-11-01,investment,fdr_12mo,3.55
2024-12-01,commercial,fdr_1mo,2.41655
2024-12-01,commercial,fdr_12mo,2.7409090909090916
2024-12-01,commercial,wabr,3.659155307060955
2024-12-01,commercial,wafdr_9mo,2.5042849487464123
2024-12-01,commercial,fdr_3mo,2.606834782608696
2024-12-01,commercial,wafdr_3mo,2.4361879888296127
2024-12-01,commercial,walr,5.054214754064468
2024-12-01,investment,fdr_12mo,3.7916600000000003
2024-12-01,commercial,fdr_6mo,2.6899999999999995
2024-12-01,commercial,wafdr_1mo,2.2693891631926157
2024-12-01,investment,fdr_1mo,3.3031285714285716
2024-12-01,commercial,sr,0.8938105263157894
2024-12-01,commercial,blr,6.681818181818182
2024-12-01,commercial,wablr,6.7510571543138695
2024-12-01,commercial,wafdr_12mo,2.527105047772186
2024-12-01,investment,alr,6.747133333333334
2024-12-01,investment,fdr_3mo,3.9457
2024-12-01,commercial,fdr_9mo,2.674782608695652
2024-12-01,commercial,wasr,0.4485407483231568
2024-12-01,commercial,br,3.7127777777777786
2024-12-01,commercial,wafdr_6mo,2.498865612794337
2024-12-01,investment,fdr_9mo,3.77322
2024-12-01,commercial,alr,5.110963999999999
2024-12-01,investment,fdr_6mo,3.8771999999999998
2025-01-01,commercial,fdr_1mo,2.514445454545455
2025-01-01,commercial,fdr_12mo,2.7000000000000006
2025-01-01,commercial,wasr,0.43296541557583634
2025-01-01,commercial,wafdr_9mo,2.5025941776757703
2025-01-01,commercial,wabr,3.6576752923287117
2025-01-01,commercial,fdr_3mo,2.5718181818181822
2025-01-01,commercial,walr,5.008788514865258
2025-01-01,investment,fdr_3mo,3.6768
2025-01-01,commercial,wafdr_3mo,2.435531176198553
2025-01-01,commercial,fdr_6mo,2.685454545454545
2025-01-01,commercial,wafdr_1mo,2.2656031367329574
2025-01-01,commercial,sr,0.9170666666666667
2025-01-01,investment,fdr_1mo,3.340442857142857
2025-01-01,commercial,blr,6.673809523809522
2025-01-01,investment,fdr_12mo,3.6
2025-01-01,commercial,wablr,6.750818376383795
2025-01-01,commercial,wafdr_12mo,2.5266030063738003
2025-01-01,commercial,fdr_9mo,2.6981818181818182
2025-01-01,investment,alr,6.734844444444445
2025-01-01,commercial,br,3.7127777777777786
2025-01-01,investment,fdr_9mo,3.82774
2025-01-01,commercial,wafdr_6mo,2.4992210654276725
2025-01-01,commercial,alr,5.061700000000001
2025-01-01,investment,fdr_6mo,3.7488428571428574
2025-02-01,commercial,fdr_1mo,2.511818181818182
2025-02-01,commercial,fdr_12mo,2.6928571428571435
2025-02-01,commercial,wabr,3.6572219000582744
2025-02-01,commercial,wafdr_9mo,2.501401055634738
2025-02-01,commercial,fdr_3mo,2.5672727272727274
2025-02-01,commercial,wasr,0.43887391541241905
2025-02-01,commercial,wafdr_3mo,2.4378777722553453
2025-02-01,commercial,walr,5.049787072793242
2025-02-01,commercial,fdr_6mo,2.7081818181818176
2025-02-01,commercial,wafdr_1mo,2.2376789300647193
2025-02-01,commercial,sr,0.9239722222222222
2025-02-01,commercial,wafdr_12mo,2.523428470128661
2025-02-01,investment,fdr_1mo,3.2065142857142854
2025-02-01,commercial,wablr,6.75093904086894
2025-02-01,commercial,br,3.7127777777777786
2025-02-01,commercial,fdr_9mo,2.6936363636363634
2025-02-01,investment,alr,6.722566666666667
2025-02-01,commercial,alr,5.004958333333332
2025-02-01,commercial,blr,6.673809523809526
2025-02-01,investment,fdr_9mo,3.8200000000000003
2025-02-01,investment,fdr_6mo,3.8610285714285717
2025-02-01,investment,fdr_12mo,3.5750000000000006
2025-02-01,commercial,wafdr_6mo,2.4999540711897814
2025-02-01,investment,fdr_3mo,3.725514285714286
2025-03-01,commercial,fdr_1mo,2.522727272727273
2025-03-01,commercial,fdr_12mo,2.7090909090909094
2025-03-01,commercial,wafdr_9mo,2.525117932700286
2025-03-01,commercial,wabr,3.6566552553268834
2025-03-01,commercial,walr,5.027619180927523
2025-03-01,commercial,fdr_3mo,2.5800000000000005
2025-03-01,commercial,blr,6.681818181818183
2025-03-01,commercial,fdr_6mo,2.700434782608695
2025-03-01,investment,fdr_3mo,3.6677714285714282
2025-03-01,commercial,wafdr_1mo,2.2273720170239946
2025-03-01,investment,fdr_1mo,3.3065285714285713
2025-03-01,commercial,sr,0.8980157894736844
2025-03-01,commercial,wafdr_12mo,2.5191213000162485
2025-03-01,commercial,wablr,6.750708346750676
2025-03-01,commercial,wasr,0.44061647973794
2025-03-01,commercial,wafdr_3mo,2.424452736437425
2025-03-01,investment,alr,6.4922555555555554
2025-03-01,commercial,fdr_9mo,2.7069565217391305
2025-03-01,commercial,br,3.7127777777777786
2025-03-01,commercial,alr,4.974129166666666
2025-03-01,investment,fdr_6mo,3.7139142857142855
2025-03-01,investment,fdr_9mo,3.83844
2025-03-01,investment,fdr_12mo,3.6
2025-03-01,commercial,wafdr_6mo,2.4924013451704754
2025-04-01,commercial,alr,4.919212499999999
2025-04-01,commercial,fdr_1mo,2.4281818181818187
2025-04-01,commercial,fdr_12mo,2.690909090909091
2025-04-01,commercial,wafdr_9mo,2.4824151535180534
2025-04-01,commercial,wafdr_12mo,2.5059073401969303
2025-04-01,commercial,wabr,3.6560996389749674
2025-04-01,investment,alr,6.6851
2025-04-01,commercial,fdr_3mo,2.5895652173913044
2025-04-01,commercial,walr,4.99770288207314
2025-04-01,commercial,blr,6.676190476190476
2025-04-01,investment,fdr_3mo,3.5535714285714284
2025-04-01,commercial,wafdr_3mo,2.4015354929685455
2025-04-01,commercial,fdr_6mo,2.683043478260869
2025-04-01,commercial,sr,0.9034578947368421
2025-04-01,investment,fdr_12mo,3.608333333333333
2025-04-01,investment,fdr_1mo,3.2537857142857143
2025-04-01,commercial,wafdr_1mo,2.209826977319042
2025-04-01,commercial,wablr,6.7500558245427795
2025-04-01,commercial,wasr,0.44074127244694805
2025-04-01,commercial,br,3.7127777777777786
2025-04-01,commercial,fdr_9mo,2.6526086956521735
2025-04-01,investment,fdr_9mo,3.84146
2025-04-01,investment,fdr_6mo,3.6914714285714285
2025-04-01,commercial,wafdr_6mo,2.479629526291645
2025-05-01,commercial,alr,4.936704166666666
2025-05-01,commercial,wafdr_12mo,2.4821911728625525
2025-05-01,commercial,walr,4.979444763789674
2025-05-01,commercial,fdr_12mo,2.686363636363637
2025-05-01,commercial,wafdr_9mo,2.4587218523571903
2025-05-01,commercial,wabr,3.655462828804073
2025-05-01,commercial,fdr_3mo,2.547826086956522
2025-05-01,commercial,fdr_1mo,2.4095454545454547
2025-05-01,commercial,blr,6.676190476190477
2025-05-01,investment,fdr_3mo,3.4755714285714285
2025-05-01,investment,fdr_12mo,3.608333333333333
2025-05-01,commercial,fdr_6mo,2.6947826086956517
2025-05-01,commercial,wafdr_3mo,2.3665232374848304
2025-05-01,commercial,wafdr_1mo,2.2129545823089916
2025-05-01,commercial,sr,0.8982105263157895
2025-05-01,commercial,wasr,0.43786635493676784
2025-05-01,commercial,wablr,6.749359139415091
2025-05-01,investment,fdr_1mo,3.2597999999999994
2025-05-01,commercial,br,3.7127777777777786
2025-05-01,investment,alr,6.685322222222222
2025-05-01,investment,fdr_9mo,3.8200000000000003
2025-05-01,investment,fdr_6mo,3.718085714285714
2025-05-01,commercial,fdr_9mo,2.648260869565217
2025-05-01,commercial,wafdr_6mo,2.4496598958270677
2025-06-01,commercial,fdr_1mo,2.3795454545454544
2025-06-01,commercial,wafdr_9mo,2.4516735224342296
2025-06-01,commercial,fdr_12mo,2.681818181818182
2025-06-01,commercial,wabr,3.654641604576653
2025-06-01,commercial,alr,4.892295833333333
